docid,author,inferreddate,enumcron,volnum,nonficprob,place,estimated_gender,page_count,genre
uc1.b3322375,"Henniker, Florence",1896.0,,,0.1565810651280613,enk,f,226,Fiction
uc1.b3327328,"Mitford, Bertram",1896.0,,,0.130565887194273,enk,m,402,Fiction
uc1.b3327616,"Pryce, D. Hugh (Daisy Hugh)",1896.0,v.1,1.0,0.0748425611762302,enk,f,336,Fiction
uiuo.ark+=13960=t6pz5t727,"Pryce, D. Hugh",1896.0,v.2,2.0,0.0856003706463184,enk,unknown,328,Fiction
wu.89049675937,"Balzac, Honoré de",1896.0,1,1.0,0.4849792166385142,enk,f,386,Fiction
wu.89091090530,"Balzac, Honoré de",1896.0,v.14,14.0,0.1819081404195987,enk,f,380,Fiction
uc2.ark+=13960=t2w37sn42,"Adams, W. H. Davenport (William Henry Davenport)",1896.0,,,0.7173773073547676,enk,m,258,Fiction
nnc2.ark+=13960=t6154r91m,"Stafford, Thomas",1896.0,v. 2 1896,2.0,0.9810589158408416,enk,m,402,Fiction
inu.30000003786799,"Benson, E. F. (Edward Frederick)",1896.0,,,0.291776365938092,enk,m,368,Fiction
nyp.33433006077394,"Balzac, Honoré de",1896.0,,,0.1555522257256311,enk,f,286,Fiction
nyp.33433003971110,"Balzac, Honoré de",1896.0,v. 2,2.0,0.5329825858910204,enk,f,310,Fiction
nyp.33433006077428,"Balzac, Honoré de",1896.0,,,0.2147393826088817,enk,f,406,Fiction
nyp.33433076094907,"King, Charles",1896.0,,,0.0672922152270357,enk,m,306,Fiction
nyp.33433008160214,,1896.0,,,0.5068599361047477,enk,unknown,246,Fiction
nyp.33433040405478,"Balzac, Honoré de",1896.0,,,0.3114460014646108,enk,f,352,Fiction
nyp.33433040405551,"Balzac, Honoré de",1896.0,,,0.2220540632721716,enk,f,364,Fiction
nyp.33433040405833,"Balzac, Honoré de",1896.0,,,0.3206021191483411,enk,f,336,Fiction
nyp.33433040405908,"Balzac, Honoré de",1896.0,,,0.6587576386173553,enk,f,422,Fiction
nyp.33433040405916,"Balzac, Honoré de",1896.0,,,0.4209554306424199,enk,f,346,Fiction
nyp.33433074947924,"Ashby-Sterry, J. (Joseph)",1896.0,,,0.2106813806260205,enk,m,310,Fiction
nyp.33433076051048,"Payne, Will",1896.0,,,0.3760237537604111,enk,m,344,Fiction
nyp.33433074950100,"Clarke, Marcus Andrew Hislop",1896.0,,,0.0331154349503663,enk,m,396,Fiction
nyp.33433074938410,"Burton, Francis G",1896.0,,,0.4152860564607273,xxk,m,256,Fiction|Naval history
nyp.33433074969324,"Dickens, Charles",1896.0,,,0.699731698490945,enk,m,452,Fiction
nyp.33433074861646,"Hume, Fergus",1896.0,,,0.0929061247177285,enk,m,412,Fiction
nyp.33433074859970,"Anstey, F",1896.0,,,0.0341417254981294,enk,unknown,234,Fiction
nyp.33433074868278,"Hocking, Joseph",1896.0,,,0.2575876649736167,enk,m,462,Fiction|Novel
nyp.33433074872494,"Hume, Fergus",1896.0,,,0.1846429715520952,enk,m,324,Fiction
nyp.33433074904826,"Montrésor, F. F. (Frances Frederica)",1896.0,,,0.2534597500800386,enk,f,168,Fiction
nyp.33433075765390,"Smith, B. (Bill)",1896.0,,,0.9793791550222885,enk,m,314,Fiction
nyp.33433074866421,"Knight, Arthur Lee",1896.0,,,0.1722193406930229,enk,m,310,Fiction
nyp.33433074866231,"James, Humphrey",1896.0,,,0.0875907275420799,enk,m,396,Fiction
nyp.33433074888953,"Linton, E. Lynn (Elizabeth Lynn)",1896.0,v. 2,2.0,0.0508185039386814,enk,f,232,Fiction
nyp.33433075872246,"Reade, Charles",1896.0,,,0.314009867053047,enk,m,408,Fiction
uiuo.ark+=13960=t76t17c21,"Norris, W. E. (William Edward)",1896.0,v.1,1.0,0.0554330757906991,enk,m,228,Fiction
uiuo.ark+=13960=t3dz0j89j,"Barrett, Frank",1896.0,v.2,2.0,0.5349973173258423,enk,m,262,Fiction
uiuo.ark+=13960=t9377n37v,"Brooke, Emma",1896.0,v.1,1.0,0.0250332910028684,enk,f,212,Fiction
uiuo.ark+=13960=t8x92h03w,"Besant, Walter, Sir",1896.0,v.1,1.0,0.3447496502539503,enk,m,232,Fiction
uiuo.ark+=13960=t17m0sg64,"Stuart, Esm??",1896.0,v.1,1.0,0.0239622453119716,enk,unknown,312,Fiction
uiuo.ark+=13960=t4hm5ts3b,"McCarthy, Justin",1896.0,v.1,1.0,0.0333058480696917,enk,m,238,Fiction
uiuo.ark+=13960=t07w6rt21,"Gissing, Algernon",1896.0,v.1,1.0,0.0,enk,unknown,320,Fiction
uiuo.ark+=13960=t3320k41j,"Russell, William Clark",1896.0,v.1,1.0,0.1254665245725164,enk,m,288,Fiction
uiuo.ark+=13960=t2t448653,"Norway, G",1896.0,v.1,1.0,0.0952026769790754,enk,unknown,320,Fiction
njp.32101035558707,"Cornford, L. Cope (Leslie Cope)",1896.0,,,0.174692084960949,enk,f,312,Fiction
njp.32101047141278,,1896.0,v.1,1.0,0.3123996657936945,enk,unknown,380,Fiction
njp.32101065845917,"Munro, Neil",1896.0,,,0.2290834369337406,stk,m,306,Fiction
njp.32101064912353,"Russell, William Clark",1896.0,v. 2,2.0,0.2181547213244948,enk,m,316,Fiction
uva.x000274833,"Zola, Émile",1896.0,,,0.098699647035618,enk,m,372,Fiction
mdp.39076007044808,"Sienkiewicz, Henryk",1896.0,,,0.0580228903798501,enk,m,392,Fiction
uc1.$b684700,"O'Grady, Standish",1896.0,,,0.1794610667906696,enk,unknown,310,Fiction
nc01.ark+=13960=t3st8cq20,"Horsley, Reginald",1896.0,,,0.0290897788655592,enk,m,322,Fiction
nc01.ark+=13960=t1hh7b15j,"Stables, Gordon",1896.0,,,0.4580041807798687,enk,m,412,Fiction
mdp.39015059390024,"Lubbock, John, Sir",1897.0,,,0.8898782839675441,enk,m,516,Fiction
mdp.39015059375389,"Cuming, E. D. (Edward William Dirom)",1897.0,,,0.1151099911709795,enk,m,434,Fiction
nyp.33433044597940,"Davidson, John",1897.0,,,0.0817741479585581,enk,m,334,Fiction
mdp.39015063961414,"Winter, John Strange",1897.0,,,0.0650156298082697,enk,m,322,Fiction
mdp.39015063961430,"Winter, John Strange",1897.0,,,0.2596642329810922,enk,m,330,Fiction
mdp.39015005912830,"Barlow, Jane",1897.0,,,0.2014372543702868,enk,f,376,Fiction|Catalog
mdp.39015063953999,"Russell, William Clark",1897.0,,,0.1896412258035285,enk,m,262,Fiction
mdp.39015018048069,"Atherton, Gertrude Franklin Horn",1897.0,,,0.1816544739742608,enk,f,506,Fiction
mdp.39015030019023,"Breton, Frederic",1897.0,,,0.1485607030534038,enk,m,340,Fiction
mdp.39015063548237,"Barr, Robert",1897.0,,,0.1695465848635621,enk,m,450,Fiction
mdp.39015039410199,"Egerton, George",1897.0,,,0.121263559654999,enk,m,284,Fiction
mdp.39015063943933,"Molesworth, Mrs",1897.0,,,0.1156679519848413,enk,unknown,410,Fiction
mdp.39015030744646,"Hayens, Herbert",1897.0,,,0.1049972844738628,enk,m,440,Fiction
nyp.33433074872049,"Housman, Laurence",1897.0,,,0.1369251368627481,enk,f,286,Fiction
mdp.39015047764405,Ouida,1897.0,,,0.0370066034695277,enk,unknown,590,Fiction
mdp.39015013140879,"Mackinnon, James",1897.0,,,0.6839600530697236,enk,m,482,Fiction
uc1.b4101692,"Yeats, W. B. (William Butler)",1897.0,(copy 1),,0.2192237195123321,enk,m,302,Fiction
njp.32101068163326,"Ainsworth, William Harrison",1897.0,,,0.0,enk,m,344,Fiction
inu.30000118962061,"Lever, Charles James",1897.0,v.11,11.0,0.088316316883797,enk,m,644,Fiction
inu.30000002177503,"Roberts, Morley",1897.0,,,0.2917500210808045,enk,unknown,276,Fiction
uc1.b3136561,"Benson, E. F. (Edward Frederick)",1897.0,,,0.3206176418905729,enk,m,342,Fiction
uc2.ark+=13960=t16m3bc0b,Ouida,1897.0,,,0.0687992983579926,enk,unknown,232,Fiction
uc1.b4105470,"Pain, Barry",1897.0,,,0.0796539564345932,enk,m,344,Fiction
uc1.$b245227,"Wells, H. G. (Herbert George)",1897.0,,,0.3497742214569674,enk,m,370,Fiction
uc2.ark+=13960=t0sq8sz27,"Boothby, Guy Newell",1897.0,,,0.243455216526298,enk,m,332,Fiction
uc1.$b249787,"Dawe, W. Carlton",1897.0,,,0.1368232183314504,enk,unknown,234,Fiction
uc2.ark+=13960=t2k64fq5d,"Loti, Pierre",1897.0,,,0.4895882013913173,enk,m,342,Fiction
uc2.ark+=13960=t80k2h33m,"Cholmondeley, Mary",1897.0,,,0.1460638799060046,enk,f,232,Fiction
uc1.32106001598496,"Turgenev, Ivan Sergi︠e︡evích",1897.0,,,0.1584230117146317,enk,m,340,Fiction
uc2.ark+=13960=t5r78cz8d,"Carrel, Frederic",1897.0,,,0.0617184382927379,enk,m,318,Fiction
uc2.ark+=13960=t17m05g6p,"Forsyth, Archibald",1897.0,,,0.943597374764231,enk,m,326,Fiction
uc2.ark+=13960=t49p2xg2r,Jatakas,1897.0,,,0.0717973608216858,enk,unknown,156,Fiction
uc2.ark+=13960=t2w37mf3t,"MacGregor, Barrington",1897.0,,,0.1203713661179476,enk,unknown,270,Fiction
uc2.ark+=13960=t81j99n9t,"Moore, Henry Charles",1897.0,,,0.4958367129643211,enk,m,434,Fiction
uc2.ark+=13960=t8mc8v67t,"Reeve, James Knapp",1897.0,,,0.0498540472159144,enk,m,256,Fiction
uc2.ark+=13960=t43r0sb88,"Bjørnson, Bjørnstjerne",1897.0,,,0.1455385107666003,enk,unknown,342,Fiction
uc2.ark+=13960=t41r6qk68,"Moore, George",1897.0,,,0.1489839329465995,enk,m,343,Fiction
nc01.ark+=13960=t0rr2r37s,"Ainsworth, William Harrison",1897.0,,,0.0965325297206419,enk,m,360,Fiction
njp.32101068175320,"Caine, Hall, Sir",1897.0,,,0.0668263396785931,enk,unknown,486,Fiction
uc2.ark+=13960=t1cj8d615,"Carey, Rosa Nouchette",1897.0,,,0.1300941527805628,enk,f,336,Fiction
uc2.ark+=13960=t8qc00q4n,"Crockett, S. R. (Samuel Rutherford)",1897.0,,,0.0944236975055142,enk,m,362,Fiction
uc2.ark+=13960=t39023q38,"Donovan, Dick",1897.0,,,0.2387430027165313,enk,m,360,Fiction
uc2.ark+=13960=t2j67fg4m,"Griffith, George Chetwynd",1897.0,,,0.0380862807854924,enk,m,328,Fiction
uc2.ark+=13960=t5fb52r9k,"Merriman, Henry Seton",1897.0,,,0.0440602221713665,enk,m,376,Fiction
uc2.ark+=13960=t5db82v88,"Zola, Émile",1897.0,,,0.0380341531697627,enk,m,410,Fiction
uc2.ark+=13960=t0cv4j94x,"Gilchrist, Murray",1897.0,,,0.1393370379750606,enk,m,204,Fiction
uc2.ark+=13960=t5q81nb81,"Asbj??rnsen, Peter Christen",1897.0,,,0.2095169325289368,enk,m,336,Fiction
uc2.ark+=13960=t5fb5910q,"Dawson, Alec John",1897.0,,,0.2657278163621526,enk,m,262,Fiction
njp.32101067644623,"Fletcher, J. S. (Joseph Smith)",1897.0,,,0.1576615830893387,enk,m,218,Fiction
uc2.ark+=13960=t1fj2pg6t,"Macleod, Fiona",1897.0,,,0.1227588949039326,stk,f,220,Fiction
uc2.ark+=13960=t0qr5175r,"Couperus, Louis",1897.0,,,0.0265011004432097,enk,m,254,Fiction
uc2.ark+=13960=t0bv7pr85,"Ackworth, John",1897.0,,,0.0688175506373598,enk,m,424,Fiction
uc2.ark+=13960=t1dj5hp5s,"Broughton, Rhoda",1897.0,,,0.1717165199127156,enk,f,444,Fiction
uc2.ark+=13960=t8pc32z0h,"Hodgetts, E. A. Brayley (Edward Arthur Brayley)",1897.0,,,0.071180705753134,enk,m,354,Fiction
uc2.ark+=13960=t6qz2b21w,"Alcock, Deborah",1897.0,,,0.1370050149065924,enk,f,390,Fiction
uc1.b3327366,"Merriman, Henry Seton",1897.0,,,0.2582883272176344,enk,m,292,Fiction
uc2.ark+=13960=t3gx4d83s,"Scully, W. C. (William Charles)",1897.0,,,0.2959038393521724,enk,m,376,Fiction
uc1.b3327618,"Pryde, David",1897.0,,,0.2439127019086628,stk,m,270,Fiction
nnc1.cu58499598,"Sala, George Augustus",1897.0,,,0.4426408304015072,enk,m,404,Fiction
nyp.33433040405528,"Balzac, Honoré de",1897.0,,,0.2428939572623635,enk,f,460,Fiction
nyp.33433040405569,"Balzac, Honoré de",1897.0,,,0.3517299042827782,enk,f,406,Fiction
nyp.33433040405791,"Balzac, Honoré de",1897.0,,,0.3774907709013025,enk,f,362,Fiction
nyp.33433040405924,"Balzac, Honoré de",1897.0,,,0.1720803893878392,enk,f,524,Fiction
nyp.33433040405940,"Balzac, Honoré de",1897.0,,,0.3214137351643003,enk,f,324,Fiction
nyp.33433076048465,"Rathborne, St. George",1897.0,,,0.2539484511532732,enk,unknown,378,Fiction
nyp.33433074944418,"Cowper, Frank",1897.0,,,0.1333614401766876,enk,m,314,Fiction
nyp.33433074970629,"Charleton, R. J",1897.0,,,0.3217335362533769,enk,unknown,320,Fiction
nyp.33433075728547,"Fletcher, J. S. (Joseph Smith)",1897.0,,,0.082484705448272,enk,m,156,Fiction
nyp.33433081998324,"Cambridge, Ada",1897.0,,,0.1126037504922779,enk,f,338,Fiction
nyp.33433074862545,"Anstey, F",1897.0,,,0.4362304789838978,enk,unknown,296,Fiction
nyp.33433074868302,"Hocking, Joseph",1897.0,,,0.1281584979948663,enk,m,378,Fiction|Novel
nyp.33433074864897,"Glanville, Ernest",1897.0,,,0.5141351942782543,enk,m,386,Fiction
nyp.33433074892526,"Mathew, Frank James",1897.0,,,0.1955877324215264,enk,m,212,Fiction
nyp.33433074873096,"Lander, Harry",1897.0,,,0.1782230489064785,enk,m,382,Fiction
nyp.33433074895065,"Marshall, Emma, Mrs",1897.0,,,0.3623357493192534,enk,f,364,Fiction
nyp.33433075744205,"Sims, George Robert",1897.0,,,0.3240838569221041,enk,m,334,Fiction
nyp.33433075761274,"Nisbet, Hume",1897.0,,,0.3326693011177839,enk,m,342,Fiction
nyp.33433075766380,"Pinsent, Ellen Frances Parker",1897.0,,,0.064394959219921,enk,f,300,Fiction
nyp.33433074915269,"Morrison, Arthur",1897.0,,,0.2690086716804457,enk,m,370,Fiction
nyp.33433075861777,"Yonge, Charlotte M. (Charlotte Mary)",1897.0,,,0.1556129294950103,enk,f,354,Fiction
nyp.33433075807580,"Balzac, Honoré de",1897.0,,,0.3174115078151712,enk,f,286,Fiction
nyp.33433075807622,"Balzac, Honoré de",1897.0,,,0.1872286770430293,enk,f,424,Fiction
nyp.33433075849947,"Kielland, Alexander Lange",1897.0,,,0.1778749115874406,enk,m,166,Fiction
nyp.33433082170634,"Archer, Agatha",1897.0,,,0.1429888455627342,enk,f,296,Fiction
nyp.33433081587606,"Lang, Cosmo Gordon",1897.0,,,0.0100496061640252,enk,m,338,Fiction
nyp.33433074797675,"Fleming, George",1897.0,,,0.1651241296623851,enk,m,268,Fiction
uiuo.ark+=13960=t59c7hc2h,"Nicholson, Jessie L",1897.0,v.1,1.0,0.0153888468188678,enk,f,316,Fiction
uiuo.ark+=13960=t5bc3x12s,"Sienkiewicz, Henryk",1897.0,,,0.4174987780209526,enk,m,562,Fiction
uiuo.ark+=13960=t4sj1vk59,"Gissing, Algernon",1897.0,v.1,1.0,0.0283967501732091,enk,unknown,284,Fiction
njp.32101038029524,"Homer, A. N",1897.0,,,0.0625439882112312,enk,unknown,356,Fiction
njp.32101042002202,"Shakespeare, William",1897.0,v.1,1.0,0.5397984879255654,enk,m,1222,Fiction
njp.32101068178761,"Herman, Henry",1897.0,,,0.0366530001956838,enk,m,280,Fiction
njp.32101068574001,"Luce, Morton",1897.0,,,0.9831745163658212,enk,m,466,Fiction
uc2.ark+=13960=t5r788w3v,"Corelli, Marie",1897.0,,,0.0336965304536935,enk,f,172,Fiction
uva.x000104778,"Rabelais, François",1897.0,V.2,2.0,0.6949326957770516,enk,unknown,254,Fiction
uva.x030564016,"Rabelais, François",1897.0,V.4,4.0,0.6628119246101718,enk,unknown,320,Fiction
uva.x030564017,"Rabelais, François",1897.0,V.5,5.0,0.5294751650075121,enk,unknown,280,Fiction
uva.x030788416,"Sanders, Ella Katharine",1897.0,,,0.0467766667038471,enk,f,364,Fiction
uc1.$b803912,"Stacpoole, H. De Vere (Henry De Vere)",1897.0,,,0.1576416165034038,enk,m,196,Fiction
uc1.b4295577,"Scott, Hugh Stowell",1897.0,v.2,2.0,0.1180936197541096,enk,m,396,Fiction
dul1.ark+=13960=t2h713c5c,"Griffith, George Chetwynd",1897.0,,,0.2605865715849594,enk,m,430,Fiction
dul1.ark+=13960=t1rf6fb6d,"Rosewater, Frank",1897.0,,,0.2661208766694999,enk,m,292,Fiction
dul1.ark+=13960=t3vt27q8k,"Riddell, J. H., Mrs",1897.0,,,0.0851049734149915,enk,unknown,342,Fiction
wu.89007382724,,1897.0,,,0.3212205231378475,enk,unknown,318,Fiction|Novel
mdp.39015063918547,"Eggleston, George Cary",1898.0,,,0.5766102107842025,enk,m,292,Fiction
mdp.39015064443982,"Anstey, F",1898.0,,,0.0442798672018062,enk,unknown,322,Fiction
mdp.39015065549191,"Ross, Martin",1898.0,,,0.32227303192981,enk,m,208,Fiction
mdp.39015063551504,"Crockett, S. R. (Samuel Rutherford)",1898.0,,,0.1824040605393488,enk,m,458,Fiction
mdp.39015063927282,"Sedgwick, Anne Douglas",1898.0,,,0.0764845293202898,enk,f,346,Fiction
mdp.39015030706421,"Maugham, W. Somerset, (William Somerset)",1898.0,,,0.0806741189399715,enk,unknown,332,Fiction
mdp.39015024233630,"Egerton, George",1898.0,,,0.4054643858510824,enk,m,182,Fiction
mdp.39015012987494,"Twain, Mark",1898.0,,,0.8469551182989454,enk,m,536,Fiction
uc1.b4102369,"Morris, William",1898.0,,,0.1295366143654001,enk,m,400,Fiction
uc2.ark+=13960=t9p26rn3h,,1898.0,,,0.1441341322749965,enk,unknown,452,Fiction
wu.89098012180,"Birdsall, Anna Huntington",1898.0,,,0.041260000682988,enk,f,232,Fiction
inu.30000009673132,"Walker, William Sylvester",1898.0,,,0.7973240474280011,enk,m,310,Fiction
inu.32000006981809,"Scott, Walter, Sir",1898.0,v.1,1.0,0.1720335989562508,enk,m,870,Fiction
inu.32000009126857,"Oppenheim, E. Phillips (Edward Phillips)",1898.0,,,0.1230673463341194,enk,m,330,Fiction
uc2.ark+=13960=t4nk3f66r,"Margueritte, Paul",1898.0,,,0.1627828773696985,enk,m,456,Fiction
uc2.ark+=13960=t0wq02b69,"Tourneur,Nigel",1898.0,,,0.2269155466547193,enk,m,264,Fiction
uc1.b4102128,"Cholmondeley, Mary",1898.0,,,0.1265900431306943,enk,f,246,Fiction
uc2.ark+=13960=t3kw59x2j,"Lawless, Emily",1898.0,,,0.4436331128864989,enk,f,328,Fiction
uc1.b4500379,"Armour, Margaret",1898.0,,,0.2341229536399881,enk,f,222,Fiction
uc1.$b244810,"Shiel, M. P. (Matthew Phipps)",1898.0,,,0.5071032631973309,enk,m,358,Fiction
uc2.ark+=13960=t3jw8982v,"Boldrewood, Rolf",1898.0,,,0.3502540553257334,enk,m,364,Fiction
uc1.$b298813,"Gordon, Samuel",1898.0,,,0.0443573725031133,enk,m,320,Fiction
uc2.ark+=13960=t4sj1f58d,"Brailsford, Henry Noel",1898.0,,,0.0325930628946936,enk,m,300,Fiction
uc1.$b112625,"Gerrare, Wirt",1898.0,,,0.1161616745364843,enk,unknown,248,Fiction
uc1.$b112780,"Flowerdew, Herbert",1898.0,,,0.085979038461406,enk,m,436,Fiction
uc1.b3550188,"Anstey, F",1898.0,,,0.0886042978194393,enk,unknown,298,Fiction
uc1.b3578776,"Housman, Laurence",1898.0,,,0.1062066609409922,enk,f,194,Fiction
uc1.b3581529,"Marsh, Richard",1898.0,,,0.2023602853417126,enk,m,354,Fiction
uc2.ark+=13960=t2m61f290,"Homer, A. N",1898.0,,,0.045037310648171,enk,unknown,380,Fiction
uc2.ark+=13960=t8kd1sz0v,"Marchant, Bessie",1898.0,,,0.2827788635995532,enk,f,170,Fiction
uc2.ark+=13960=t6057dd5k,"Philips, M",1898.0,,,0.1285619189938252,enk,unknown,260,Fiction
uc2.ark+=13960=t2m61fd42,"Barry, William Francis",1898.0,,,0.0425379933788246,enk,m,552,Fiction
uc2.ark+=13960=t85h7fg1h,"Ellis, Havelock",1898.0,,,0.3262986979515603,enk,unknown,176,Fiction
uc2.ark+=13960=t3qv3kf93,"Gissing, George",1898.0,,,0.0,enk,m,368,Fiction
uc2.ark+=13960=t8qb9xs77,"Lee, Charles",1898.0,,,0.118987568154551,enk,m,334,Fiction
uc2.ark+=13960=t05x27j4d,"Watson, Henry Breneton Marriott",1898.0,,,0.0797373607737128,enk,m,366,Fiction
uc2.ark+=13960=t4kk9844g,"Thomas, Richard Henry",1898.0,,,0.1245362101938141,enk,m,396,Fiction
uc2.ark+=13960=t9571db21,"Boldrewood, Rolf",1898.0,,,0.1656292243794269,enk,m,344,Fiction
uc2.ark+=13960=t00005039,"Carey, Rosa Nouchette",1898.0,,,0.0746102427632252,enk,f,476,Fiction
uc2.ark+=13960=t04x58s0v,"Collis, E. T",1898.0,,,0.2129520179853618,enk,unknown,276,Fiction
nyp.33433074949904,"Crockett, S. R. (Samuel Rutherford)",1898.0,,,0.1254452928722709,enk,m,404,Fiction
uc2.ark+=13960=t4zg6nh9m,"Gull, Cyril Arthur Edward Ranger",1898.0,,,0.2056712463824936,enk,m,190,Fiction
uc2.ark+=13960=t9b56mg60,"Keith, Leslie",1898.0,v.1,1.0,0.1520629019345863,enk,f,358,Fiction
uc2.ark+=13960=t11n83c80,"Praed, Campbell, Mrs",1898.0,,,0.2459107205885461,enk,m,414,Fiction
uc2.ark+=13960=t8nc64844,"Courtilz de Sandras, Gatien",1898.0,v.2,2.0,0.066964372081255,enk,m,378,Fiction
uc2.ark+=13960=t4th8qw59,"Everett-Green, Evelyn",1898.0,,,0.2068067846583204,enk,f,476,Fiction
uc2.ark+=13960=t4rj4nt5s,,1898.0,,,0.0709343875773129,enk,unknown,388,Fiction
uc2.ark+=13960=t6n01bj20,"Sudermann, Hermann",1898.0,,,0.0746184638247932,enk,m,376,Fiction
uc2.ark+=13960=t01z4ff1z,"Hutchison, William G",1898.0,,,0.5584413819480362,enk,m,324,Fiction
uc2.ark+=13960=t5q81j02d,"Ackworth, John",1898.0,,,0.6494223248996265,enk,m,416,Fiction
uc2.ark+=13960=t6057s91v,"Pain, Barry",1898.0,,,0.3012883985646466,enk,m,228,Fiction
nyp.33433076066962,"King, Charles",1898.0,,,0.0992388177267335,enk,m,366,Fiction
uc1.b3327551,"Pemberton, Max, Sir",1898.0,,,0.0324824176133528,enk,m,354,Fiction
uc1.b3332947,"Colman, George",1898.0,,,0.6841544419606871,enk,m,510,Fiction
nnc1.cu55085962,,1898.0,,,0.0641913557724141,stk,unknown,352,Fiction
nyp.33433034411177,"Westbury, Hugh",1898.0,,,0.1015084673114788,enk,m,378,Fiction
nyp.33433040405437,"Balzac, Honoré de",1898.0,,,0.3190581212983742,enk,f,288,Fiction
nyp.33433040405544,"Balzac, Honoré de",1898.0,,,0.1917511884447681,enk,f,576,Fiction
nyp.33433040405890,"Balzac, Honoré de",1898.0,,,0.1693460616329842,enk,f,400,Fiction
nyp.33433076044993,"Moody, H. A",1898.0,,,0.0410752954950279,enk,unknown,298,Fiction
nyp.33433074824420,"Baugh, May Elizabeth",1898.0,,,0.0802836196891615,enk,f,316,Fiction
uc1.$b358697,"Boothby, Guy Newell",1898.0,,,0.2094703195176325,enk,m,326,Fiction
nyp.33433074935341,"Campbell, Walter Douglas",1898.0,,,0.1310278841301192,enk,m,472,Fiction
nyp.33433075727531,"Fortescue, Walter",1898.0,,,0.4586242887188901,enk,m,428,Fiction
nyp.33433074878202,"Legge, Arthur E. J. (Arthur Edward John)",1898.0,,,0.0316086801269354,enk,m,370,Fiction
nyp.33433074870571,"Hind, C. Lewis (Charles Lewis)",1898.0,,,0.4790312728378665,enk,m,368,Fiction
nyp.33433074849401,"Haggard, Andrew",1898.0,,,0.4727475637900251,enk,m,430,Fiction
nyp.33433074871454,"Keary, C. F. (Charles Francis)",1898.0,,,0.1199143406895455,enk,m,356,Fiction
nyp.33433074902093,"Mitford, Bertram",1898.0,,,0.1901976089336992,enk,m,334,Fiction
uva.x030788084,"Gleig, Charles",1898.0,,,0.0592344935799512,enk,m,404,Fiction
nyp.33433074902796,"Macquoid, Katharine S. (Katharine Sarah)",1898.0,,,0.0208667308950796,enk,f,332,Fiction|Novel
nyp.33433074895115,"Marshall, Emma, Mrs",1898.0,,,0.1405476359839613,enk,f,368,Fiction
nyp.33433074951876,"Dale, Alice M",1898.0,,,0.0892262308149701,enk,f,414,Fiction
nyp.33433075742373,"Reid, Grace Stuart",1898.0,,,0.183759704638657,enk,f,298,Fiction
nyp.33433075766042,"Pemberton, Max, Sir",1898.0,,,0.0516386584036747,enk,m,380,Fiction
nyp.33433074947247,"Coleridge, Mary E. (Mary Elizabeth)",1898.0,,,0.0646938103771733,enk,f,464,Fiction
nyp.33433074946918,"Cobb, Thomas",1898.0,,,0.2207144195444951,enk,m,192,Fiction
nyp.33433074935135,"Capes, Bernard Edward Joseph",1898.0,,,0.3977526556825986,stk,m,356,Fiction
nyp.33433075751507,"Spettigue, H. H",1898.0,,,0.2065540335975023,enk,unknown,392,Fiction
nyp.33433074951884,"Davies, Florence H",1898.0,,,0.1478823080060312,enk,f,156,Fiction
nyp.33433084128275,"Travers, Graham",1898.0,,,0.0846898848397502,stk,m,492,Fiction
nyp.33433074938766,"Bullock, Shan F",1898.0,,,0.0729088655992971,enk,unknown,312,Fiction
nyp.33433081593695,"Pain, Barry",1898.0,,,0.217678034674828,enk,m,264,Fiction
njp.32101013566920,"Bierce, Ambrose",1898.0,,,0.1317584501742248,enk,m,380,Fiction
njp.32101068597242,"Crane, Stephen",1898.0,,,0.4366921612628701,enk,m,362,Fiction
njp.32101068971637,"King, Katherine Douglas",1898.0,,,0.4828016344678464,enk,f,244,Fiction|Publishers' cloth bindings|United States
njp.32101065861609,"McKesson, Charles L",1898.0,,,0.2680990551633326,enk,m,354,Fiction
uc1.$b358729,"Boothby, Guy Newell",1898.0,,,0.3200735283877812,enk,m,406,Fiction
uva.x000440380,"D'Arcy, Ella",1898.0,,,0.2094039634957297,enk,f,162,Fiction
uc1.$b787073,"Macfall, Haldane",1898.0,,,0.2700397773200055,enk,unknown,426,Fiction
dul1.ark+=13960=t9n30pf1s,"Ainsworth, William Harrison",1898.0,,,0.2715765983353542,enk,m,414,Fiction
umn.31951002375818u,"Boccaccio, Giovanni",1898.0,v.4,4.0,0.2554366411552617,enk,m,424,Fiction
mdp.39015059400468,"Fortescue, J. W. (John William), Sir",1899.0,,,0.0515403307888776,enk,m,210,Fiction
mdp.39015063947207,"[pseud.] Profugus, Fato",1899.0,,,0.7045134873179131,enk,unknown,282,Fiction
mdp.39015039396083,Elizabeth,1899.0,,,0.8314862768071329,enk,f,194,Fiction
miun.abj8105.0001.001,"King, Charles",1899.0,,,,enk,m,362,Fiction
mdp.39015063946571,"Phillpotts, Eden",1899.0,,,0.3726018690008573,enk,f,288,Fiction
mdp.39015018428543,"Collins, William Edmund Wood",1899.0,,,0.2885524472578659,stk,m,340,Fiction
mdp.39015031297909,"Fothergill, Jessie",1899.0,,,0.0471286802103804,enk,f,468,Fiction
inu.39000003995649,"Preindlsberger-Mrazović, Milena",1899.0,,,0.1278489419599487,enk,f,312,Fiction
inu.32000011401025,Lyulph,1899.0,,,0.6865361893217091,enk,unknown,172,Fiction
uc2.ark+=13960=t5fb52s91,"Nordau, Max Simon",1899.0,,,0.1249332202223217,enk,m,460,Fiction
